"","Session_ID","Video_ID","Colour_code","Condition","Sat_ID","Fm_ID","Time","Date","Date2","Week","Combo_lek_week","Combo_lek","Female_max_id","Total_visit_duration_all_females","Total_visit_nr_all_females","Visit_occurrence","Total_nr_display","Interrupted_copulations_nr_OtherR","Interrupted_copulations_nr_OtherS","Interrupted_copulations_nr_PartnerR","Interrupted_copulations_nr_PartnerS","Successful_copulations_nr","Interrupted_total","Female_mount_max_id","Mount_nr","Female_max_crouching_id","Crouching_nr","Copulation_attempt","Copulation_nr","Total_successful_copulations","Co.display_total_nr_session","Total_copulation_nr","Co.display_total_duration_s_session","Co_disp_ord","Co_displ_occurrence","Co_disp_session","Single_display_total_duration_s_session","Single_display_to_satellite_total_nr_session","Single_display_to_both_total_nr_session","Single_display_to_both_total_duration_s_session","Paired_state_total_nr_session","Paired_state_total_duration_s_session","Lek_codisplay_nr","Lek_codisplay_dur_s","Lek_codisplay_occ","Cop_session","Lek_hierarchy","Copulation_occurrence_successful","Copulation_occurrence","Single_display_duration_mean_s_session","Single_display_duration_std_dev_session","Single_display_to_satellite_duration_mean_s_session","Single_display_to_satellite_duration_std_dev_session","Single_display_to_both_duration_mean_s_session","Single_display_to_both_duration_std_dev_session","Paired_state_duration_mean_s_session","Paired_state_duration_std_dev_session","Visits_longest_s","Session_nr"
"74","512_Fm1_a_Satellite","Lek2_2021_512_a","RG|LbDb","Satellite",NA,"Fm1","a",512,7,"4","2_Lek2_4","2_Lek2",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"75","512_Fm1_a_Satellite","Lek2_2021_512_a","YO|OO","Satellite",NA,"Fm1","a",512,7,"4","2_Lek2_4","2_Lek2",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"76","512_Fm1_m_Marginal","Lek1_2021_512_m","DbLb|RLb","Marginal",NA,"Fm1","m",512,7,"4","2_Lek1_4","2_Lek1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1727,0,0,0,0,0,0,0,0,0,1,0,0,42.12,30.67,NA,NA,NA,NA,NA,NA,0,1
"77","512_Fm1_m_Marginal","Lek1_2021_512_m","GLb|GY","Marginal",NA,"Fm1","m",512,7,"4","2_Lek1_4","2_Lek1",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"78","512_Fm1_m_Marginal","Lek1_2021_512_m","XO|XX","Marginal",NA,"Fm1","m",512,7,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"79","512_Fm2_a_Marginal","Lek3_2021_512_a","DbLb|DbP","Marginal",NA,"Fm2","a",512,7,"4","2_Lek3_4","2_Lek3",4,600.285,10,1,6,0,0,0,0,2,0,1,1,1,8,3,2,2,0,2,0,NA,0,0,1567,0,0,0,0,0,0,0,0,1,2,1,1,33.92,27.34,NA,NA,NA,NA,NA,NA,190.3,1
"80","512_Fm2_a_Marginal","Lek3_2021_512_a","DbLb|OY","Marginal",NA,"Fm2","a",512,7,"4","2_Lek3_4","2_Lek3",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"81","512_Fm2_a_Marginal","Lek3_2021_512_a","ODb|YDb","Marginal",NA,"Fm2","a",512,7,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"82","512_Fm2_m_Satellite","Lek4_2021_512_m","DbLb|LbY","Satellite",NA,"Fm2","m",512,7,"4","2_Lek4_4","2_Lek4",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"83","512_Fm2_m_Satellite","Lek4_2021_512_m","GO|LbY","Satellite",NA,"Fm2","m",512,7,"4","2_Lek4_4","2_Lek4",1,40.456,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,37,2,1,1,23,3,0,0,0,0,0,0,0,0,2,0,0,7.79,4.21,7.79,4.21,NA,NA,NA,NA,23,1
"84","512_Fm2_m_Satellite","Lek4_2021_512_m","YO|OLB","Satellite",NA,"Fm2","m",512,7,"4","2_Lek4_4","2_Lek4",2,276.325,8,1,6,0,0,0,0,0,0,0,0,1,1,0,0,0,61,0,1073,1,1,1,511,0,1,9.192,3,1256.799,0,0,0,0,1,0,0,18.7,20.425,NA,NA,9.19,NA,389.73,252.36,130.5,1
"85","513_Fm1_a_Marginal","Lek1_2021_513_a","DbLb|RLb","Marginal",NA,"Fm1","a",513,8,"4","2_Lek1_4","2_Lek1",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1703,0,0,0,0,0,0,0,0,0,1,0,0,35.88,44.68,NA,NA,NA,NA,NA,NA,0,1
"86","513_Fm1_a_Marginal","Lek1_2021_513_a","GLb|GY","Marginal",NA,"Fm1","a",513,8,"4","2_Lek1_4","2_Lek1",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"87","513_Fm1_a_Marginal","Lek1_2021_513_a","XO|XX","Marginal",NA,"Fm1","a",513,8,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"88","513_Fm1_m_Satellite","Lek2_2021_513_m","ODb|YG","Satellite",NA,"Fm1","m",513,8,"4","2_Lek2_4","2_Lek2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"89","513_Fm1_m_Satellite","Lek2_2021_513_m","RG|LbDb","Satellite",NA,"Fm1","m",513,8,"4","2_Lek2_4","2_Lek2",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"90","513_Fm1_m_Satellite","Lek2_2021_513_m","YO|OO","Satellite",NA,"Fm1","m",513,8,"4","2_Lek2_4","2_Lek2",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"91","513_Fm2_a_Satellite","Lek4_2021_513_a","DbLb|LbY","Satellite",NA,"Fm2","a",513,8,"4","2_Lek4_4","2_Lek4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"92","513_Fm2_a_Satellite","Lek4_2021_513_a","GO|LbY","Satellite",NA,"Fm2","a",513,8,"4","2_Lek4_4","2_Lek4",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,47,2,1,1,19,2,0,0,0,0,0,0,0,0,2,0,0,9.745,NA,9.745,NA,NA,NA,NA,NA,0,1
"93","513_Fm2_a_Satellite","Lek4_2021_513_a","YO|OLB","Satellite",NA,"Fm2","a",513,8,"4","2_Lek4_4","2_Lek4",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,671,1,1,1,1014,2,0,0,4,1059.923,0,0,0,0,1,0,0,14.345,18.965,8.91,NA,NA,NA,304.35,153.62,0,1
"94","513_Fm2_m_Marginal","Lek3_2021_513_m","DbLb|DbP","Marginal",NA,"Fm2","m",513,8,"4","2_Lek3_4","2_Lek3",1,32.489,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1747,0,0,0,0,0,0,0,0,0,1,0,0,23.11,30.37,NA,NA,NA,NA,NA,NA,18,1
"95","513_Fm2_m_Marginal","Lek3_2021_513_m","DbLb|OY","Marginal",NA,"Fm2","m",513,8,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"96","513_Fm2_m_Marginal","Lek3_2021_513_m","ODb|YDb","Marginal",NA,"Fm2","m",513,8,"4","2_Lek3_4","2_Lek3",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1769,0,0,0,0,0,0,0,0,0,2,0,0,37.24,34.04,NA,NA,NA,NA,NA,NA,0,1
"97","514_Fm1_a_Satellite","Lek2_2021_514_a","ODb|YG","Satellite",NA,"Fm1","a",514,9,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"98","514_Fm1_a_Satellite","Lek2_2021_514_a","RG|LbDb","Satellite",NA,"Fm1","a",514,9,"4","2_Lek2_4","2_Lek2",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"99","514_Fm1_a_Satellite","Lek2_2021_514_a","YO|OO","Satellite",NA,"Fm1","a",514,9,"4","2_Lek2_4","2_Lek2",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"100","514_Fm1_m_Marginal","Lek1_2021_514_m","DbLb|RLb","Marginal",NA,"Fm1","m",514,9,"4","2_Lek1_4","2_Lek1",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1771,0,0,0,0,0,0,0,0,0,1,0,0,113.83,188.97,NA,NA,NA,NA,NA,NA,0,1
"101","514_Fm1_m_Marginal","Lek1_2021_514_m","GLb|GY","Marginal",NA,"Fm1","m",514,9,"4","2_Lek1_4","2_Lek1",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"102","514_Fm1_m_Marginal","Lek1_2021_514_m","XO|XX","Marginal",NA,"Fm1","m",514,9,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"103","514_Fm2_a_Marginal","Lek3_2021_514_a","DbLb|DbP","Marginal",NA,"Fm2","a",514,9,"4","2_Lek3_4","2_Lek3",4,1499.534,21,1,6,0,0,0,0,8,0,0,0,3,24,8,8,8,0,8,0,NA,0,0,1636,0,0,0,0,0,0,0,0,1,1,1,1,24.27,17.6,NA,NA,NA,NA,NA,NA,316.4,1
"104","514_Fm2_a_Marginal","Lek3_2021_514_a","DbLb|OY","Marginal",NA,"Fm2","a",514,9,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"105","514_Fm2_a_Marginal","Lek3_2021_514_a","ODb|YDb","Marginal",NA,"Fm2","a",514,9,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"106","514_Fm2_m_Satellite","Lek4_2021_514_m","DbLb|LbY","Satellite",NA,"Fm2","m",514,9,"4","2_Lek4_4","2_Lek4",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"107","514_Fm2_m_Satellite","Lek4_2021_514_m","GO|LbY","Satellite",NA,"Fm2","m",514,9,"4","2_Lek4_4","2_Lek4",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"108","514_Fm2_m_Satellite","Lek4_2021_514_m","YO|OLB","Satellite",NA,"Fm2","m",514,9,"4","2_Lek4_4","2_Lek4",2,678.715,4,1,6,0,0,0,0,0,0,0,0,1,2,0,0,0,96,0,1499,1,1,1,209,1,1,5.753,2,1782.73,0,0,0,0,1,0,0,10.165,13.88,3.75,NA,5.75,NA,891.36,NA,559.5,1
"109","515_Fm1_a_Satellite","Lek1_2021_515_a","DbLb|RLb","Satellite",NA,"Fm1","a",515,10,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,251,1,1,1,1343,21,4,57.253,3,296.297,0,0,0,0,1,0,0,12.0466666666667,9.77,13.34,9.81,11.79,15.27,89.01,39.48,0,1
"110","515_Fm1_a_Satellite","Lek1_2021_515_a","GLb|GY","Satellite",NA,"Fm1","a",515,10,"4","2_Lek1_4","2_Lek1",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"111","515_Fm1_a_Satellite","Lek1_2021_515_a","XO|XX","Satellite",NA,"Fm1","a",515,10,"4","2_Lek1_4","2_Lek1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"112","515_Fm1_m_Marginal","Lek2_2021_515_m","ODb|YG","Marginal",NA,"Fm1","m",515,10,"4","2_Lek2_4","2_Lek2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"113","515_Fm1_m_Marginal","Lek2_2021_515_m","RG|LbDb","Marginal",NA,"Fm1","m",515,10,"4","2_Lek2_4","2_Lek2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"114","515_Fm1_m_Marginal","Lek2_2021_515_m","YO|OO","Marginal",NA,"Fm1","m",515,10,"4","2_Lek2_4","2_Lek2",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1665,0,0,0,0,0,0,0,0,0,3,0,0,30.49,23.64,NA,NA,NA,NA,NA,NA,0,1
"115","515_Fm2_a_Marginal","Lek4_2021_515_a","DbLb|LbY","Marginal",NA,"Fm2","a",515,10,"4","2_Lek4_4","2_Lek4",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"116","515_Fm2_a_Marginal","Lek4_2021_515_a","GO|LbY","Marginal",NA,"Fm2","a",515,10,"4","2_Lek4_4","2_Lek4",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"117","515_Fm2_a_Marginal","Lek4_2021_515_a","YO|OLB","Marginal",NA,"Fm2","a",515,10,"4","2_Lek4_4","2_Lek4",1,100.605,2,1,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,0,0,1727,0,0,0,0,0,0,0,0,0,1,0,0,26.98,26.85,NA,NA,NA,NA,NA,NA,72.9,1
"118","515_Fm2_m_Satellite","Lek3_2021_515_m","DbLb|DbP","Satellite",NA,"Fm2","m",515,10,"4","2_Lek3_4","2_Lek3",5,1291.452,20,1,6,0,0,0,0,0,0,1,1,3,22,1,0,0,45,0,747,1,1,1,777,1,3,52.66,7,1009.949,0,0,0,0,1,0,0,13.1283333333333,9.94,4.24,NA,20.21,8.84,149.29,64.62,359.9,1
"119","515_Fm2_m_Satellite","Lek3_2021_515_m","DbLb|OY","Satellite",NA,"Fm2","m",515,10,"4","2_Lek3_4","2_Lek3",2,39.066,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,71,2,1,1,1730,14,0,0,2,77.534,0,0,0,0,2,0,0,29.44,29.7266666666667,22.36,17.365,NA,NA,38.77,37.93,19.5,1
"120","515_Fm2_m_Satellite","Lek3_2021_515_m","ODb|YDb","Satellite",NA,"Fm2","m",515,10,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,3,0,0,7.32,6.03,7.32,6.03,NA,NA,NA,NA,0,1
"121","516_Fm1_a_Marginal","Lek2_2021_516_a","ODb|YG","Marginal",NA,"Fm1","a",516,11,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"122","516_Fm1_a_Marginal","Lek2_2021_516_a","RG|LbDb","Marginal",NA,"Fm1","a",516,11,"4","2_Lek2_4","2_Lek2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"123","516_Fm1_a_Marginal","Lek2_2021_516_a","YO|OO","Marginal",NA,"Fm1","a",516,11,"4","2_Lek2_4","2_Lek2",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"124","516_Fm1_m_Satellite","Lek1_2021_516_m","DbLb|RLb","Satellite",NA,"Fm1","m",516,11,"4","2_Lek1_4","2_Lek1",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,230,1,1,1,1462,14,2,82.6,8,261.064,0,0,0,0,1,0,0,31.3033333333333,59.51,69.77,85.42,41.3,41.1,30.29,25.09,0,1
"125","516_Fm1_m_Satellite","Lek1_2021_516_m","GLb|GY","Satellite",NA,"Fm1","m",516,11,"4","2_Lek1_4","2_Lek1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"126","516_Fm1_m_Satellite","Lek1_2021_516_m","XO|XX","Satellite",NA,"Fm1","m",516,11,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"127","516_Fm2_a_Satellite","Lek3_2021_516_a","DbLb|DbP","Satellite",NA,"Fm2","a",516,11,"4","2_Lek3_4","2_Lek3",4,1383.184,22,1,6,0,0,0,1,3,1,1,3,4,19,7,4,3,5,4,64,1,1,1,1556,1,1,19.745,3,171.135,6,248.897,1,2,1,1,1,13.3483333333334,18.34,1.75,NA,19.75,NA,57.05,NA,435.6,1
"128","516_Fm2_a_Satellite","Lek3_2021_516_a","DbLb|OY","Satellite",NA,"Fm2","a",516,11,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,2,1,1,10,1,0,0,0,0,0,0,0,2,2,0,0,9.53,NA,9.53,NA,NA,NA,NA,NA,0,1
"129","516_Fm2_a_Satellite","Lek3_2021_516_a","ODb|YDb","Satellite",NA,"Fm2","a",516,11,"4","2_Lek3_4","2_Lek3",2,43.879,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,3,1,1,221,4,0,0,0,0,0,0,0,2,3,0,0,38.625,59.6,38.625,59.6,NA,NA,NA,NA,21.5,1
"130","516_Fm2_m_Marginal","Lek4_2021_516_m","DbLb|LbY","Marginal",NA,"Fm2","m",516,11,"4","2_Lek4_4","2_Lek4",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"131","516_Fm2_m_Marginal","Lek4_2021_516_m","GO|LbY","Marginal",NA,"Fm2","m",516,11,"4","2_Lek4_4","2_Lek4",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"132","516_Fm2_m_Marginal","Lek4_2021_516_m","YO|OLB","Marginal",NA,"Fm2","m",516,11,"4","2_Lek4_4","2_Lek4",4,324.095,6,1,6,0,0,0,0,3,0,0,0,1,3,3,3,3,0,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,142.4,1
"133","517_Fm1_a_Satellite","Lek1_2021_517_a","DbLb|RLb","Satellite",NA,"Fm1","a",517,12,"4","2_Lek1_4","2_Lek1",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,1,1,1,1700,16,0,0,1,39.079,0,0,0,0,1,0,0,56.365,45.24,60.91,51.38,NA,NA,39.08,NA,0,1
"134","517_Fm1_a_Satellite","Lek1_2021_517_a","GLb|GY","Satellite",NA,"Fm1","a",517,12,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"135","517_Fm1_a_Satellite","Lek1_2021_517_a","XO|XX","Satellite",NA,"Fm1","a",517,12,"4","2_Lek1_4","2_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"136","517_Fm1_m_Marginal","Lek2_2021_517_m","ODb|YG","Marginal",NA,"Fm1","m",517,12,"4","2_Lek2_4","2_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1653,0,0,0,0,0,0,0,0,0,1,0,0,51.59,56.64,NA,NA,NA,NA,NA,NA,0,1
"137","517_Fm1_m_Marginal","Lek2_2021_517_m","RG|LbDb","Marginal",NA,"Fm1","m",517,12,"4","2_Lek2_4","2_Lek2",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"138","517_Fm1_m_Marginal","Lek2_2021_517_m","YO|OO","Marginal",NA,"Fm1","m",517,12,"4","2_Lek2_4","2_Lek2",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"139","517_Fm2_a_Marginal","Lek4_2021_517_a","DbLb|LbY","Marginal",NA,"Fm2","a",517,12,"4","2_Lek4_4","2_Lek4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"140","517_Fm2_a_Marginal","Lek4_2021_517_a","GO|LbY","Marginal",NA,"Fm2","a",517,12,"4","2_Lek4_4","2_Lek4",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"141","517_Fm2_a_Marginal","Lek4_2021_517_a","YO|OLB","Marginal",NA,"Fm2","a",517,12,"4","2_Lek4_4","2_Lek4",1,13.501,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1722,0,0,0,0,0,0,0,0,0,1,0,0,49.44,105.24,NA,NA,NA,NA,NA,NA,13.5,1
"142","517_Fm2_m_Satellite","Lek3_2021_517_m","DbLb|DbP","Satellite",NA,"Fm2","m",517,12,"4","2_Lek3_4","2_Lek3",5,899.421,25,1,6,0,0,0,0,2,0,1,1,4,12,3,2,2,25,2,440,1,1,1,1700,0,0,0,3,901.051,0,0,0,2,2,1,1,42.82,75.73,NA,NA,NA,NA,300.35,NA,101.3,1
"143","517_Fm2_m_Satellite","Lek3_2021_517_m","DbLb|OY","Satellite",NA,"Fm2","m",517,12,"4","2_Lek3_4","2_Lek3",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2,1,1,5,1,0,0,0,0,8,109.028,1,2,1,0,0,5.25,NA,5.25,NA,NA,NA,NA,NA,0,1
"144","517_Fm2_m_Satellite","Lek3_2021_517_m","ODb|YDb","Satellite",NA,"Fm2","m",517,12,"4","2_Lek3_4","2_Lek3",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,8,0,0,0,0,0,0,0,2,3,0,0,12.2,13.49,12.2,13.49,NA,NA,NA,NA,0,1
"145","518_Fm1_a_Satellite","Lek1_2021_518_a","DbLb|DbP","Satellite",NA,"Fm1","a",518,13,"5","3_Lek1_5","3_Lek1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,51,2,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"146","518_Fm1_a_Satellite","Lek1_2021_518_a","GO|LbY","Satellite",NA,"Fm1","a",518,13,"5","3_Lek1_5","3_Lek1",4,536.539,7,1,5,0,0,0,1,0,1,0,0,3,3,1,1,0,47,1,882,1,1,1,818,2,3,44.001,1,1569.607,0,0,0,2,1,0,1,14.2883333333333,14.19,4.12,NA,14.67,6,1569.61,NA,193.8,1
