"","X","Session_ID","Video_ID","Colour_code","State","Condition","Bird_desc","Sat_ID","Fm_ID","Time","Date","Date2","Week","Combo_lek_week","Combo_lek","Female_max_id","Total_visit_nr_all_females","Visit_occurrence","Total_visit_duration_all_females","Total_nr_display","Total_nr_display_with_Sat","Total_nr_display_Res_ind","Total_nr_display_Sat_ind","Display_percentage","Female_cop_max_id","Interrupted_copulations_nr_OtherR","Interrupted_copulations_nr_OtherS","Interrupted_copulations_nr_PartnerR","Interrupted_copulations_nr_PartnerS","Successful_copulations_nr","Interrupted_total","Female_mount_max_id","Mount_nr","Female_max_crouching_id","Crouching_nr","Copulation_attempt","Copulation_nr","Copulation_occurrence_successful","Copulation_occurrence","Total_successful_copulations","Total_copulation_nr","Total_copulation_occurrence","Total_nr_display_30","Visits_longest_s","Lek_hierarchy","Co.display_total_nr_session","Co.display_total_duration_s_session","Co.display_duration_mean_s_session","Co.display_duration_std_dev_session","Single_display_total_nr_session","Single_display_total_duration_s_session","Single_display_duration_mean_s_session","Single_display_duration_std_dev_session","Single_display_to_female_total_nr_session","Single_display_to_female_total_duration_s_session","Single_display_to_female_duration_mean_s_session","Single_display_to_female_duration_std_dev_session","Single_display_to_satellite_total_nr_session","Single_display_to_satellite_total_duration_s_session","Single_display_to_satellite_duration_mean_s_session","Single_display_to_satellite_duration_std_dev_session","Single_display_to_both_total_nr_session","Single_display_to_both_total_duration_s_session","Single_display_to_both_duration_mean_s_session","Single_display_to_both_duration_std_dev_session","Paired_state_total_nr_session","Paired_state_total_duration_s_session","Paired_state_duration_mean_s_session","Paired_state_duration_std_dev_session","Lek_codisplay_nr","Lek_codisplay_dur_s","Lek_codisplay_occ","Cop_session","Aggression_total","Fight_dur_s","Subject","Behavior"
"1",1,"506_Fm1_a_Marginal","Lek2_2021_506_a","DbLb|LbY","Unpaired","Marginal","black/red face",NA,"Fm1","a",506,1,"3","3_Lek2_3","3_Lek2",0,0,0,0,5,5,1,NA,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,27,0,NA,NA
"2",2,"506_Fm1_a_Marginal","Lek2_2021_506_a","GLb|GY","Unpaired","Marginal","brown black",NA,"Fm1","a",506,1,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,7,451,64.4,45.91,7,450.791,64.4,45.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA
"3",3,"506_Fm1_a_Marginal","Lek2_2021_506_a","ODb|YG","Unpaired","Marginal","Black/w spots",NA,"Fm1","a",506,1,"3","3_Lek2_3","3_Lek2",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA
"4",4,"506_Fm1_m_Satellite","Lek1_2021_506_m","DbLb|DbP","Paired","Satellite","black/beige",NA,"Fm1","m",506,1,"3","3_Lek1_3","3_Lek1",1,1,1,5.814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5.8,1,4,64,16,10.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"5",5,"506_Fm1_m_Satellite","Lek1_2021_506_m","DbLb|DbP","Unpaired","Satellite","black/beige",NA,"Fm1","m",506,1,"3","3_Lek1_3","3_Lek1",0,0,0,0,3,3,1,NA,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11,7.08,NA,NA
"6",6,"506_Fm1_m_Satellite","Lek1_2021_506_m","GO|LbY","Paired","Satellite","Grey Tiger",NA,"Fm1","m",506,1,"3","3_Lek1_3","3_Lek1",1,7,1,50.441,3,6,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,15,3,48,779,16,12.69,10,174,13.47,16.93,10,174.496,13.47,16.93,NA,NA,NA,NA,NA,NA,NA,NA,6,1067.605,203.73,62.7,NA,NA,NA,0,NA,NA,NA,NA
"7",7,"506_Fm1_m_Satellite","Lek1_2021_506_m","GO|LbY","Unpaired","Satellite","Grey Tiger",NA,"Fm1","m",506,1,"3","3_Lek1_3","3_Lek1",0,0,0,0,3,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,35,640,15.1466666666667,13.01,23,563.358,23.71,22.18,11,59.835,5.39,3.84,1,16.338,16.34,NA,NA,NA,NA,NA,0,0,0,0,24,2.44,NA,NA
"8",8,"506_Fm1_m_Satellite","Lek1_2021_506_m","RG|LbDb","Paired","Satellite","white",NA,"Fm1","m",506,1,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"9",9,"506_Fm1_m_Satellite","Lek1_2021_506_m","RG|LbDb","Unpaired","Satellite","white",NA,"Fm1","m",506,1,"3","3_Lek1_3","3_Lek1",0,0,0,0,1,1,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,0,NA,NA
"10",10,"506_Fm2_a_Satellite","Lek3_2021_506_a","ODb|YDb","Paired","Satellite","Black/gray",NA,"Fm2","a",506,1,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"11",11,"506_Fm2_a_Satellite","Lek3_2021_506_a","ODb|YDb","Unpaired","Satellite","Black/gray",NA,"Fm2","a",506,1,"3","3_Lek3_3","3_Lek3",0,0,0,0,3,3,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,17,3.52,NA,NA
"12",12,"506_Fm2_a_Satellite","Lek3_2021_506_a","XO|XX","Paired","Satellite","black/grey/beige",NA,"Fm2","a",506,1,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"13",13,"506_Fm2_a_Satellite","Lek3_2021_506_a","XO|XX","Unpaired","Satellite","black/grey/beige",NA,"Fm2","a",506,1,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,7,0,NA,NA
"14",14,"506_Fm2_a_Satellite","Lek3_2021_506_a","YO|OO","Paired","Satellite","Black",NA,"Fm2","a",506,1,"3","3_Lek3_3","3_Lek3",0,0,0,0,2,4,1,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0,1,14,266,17,12.6,3,40,13.24,9.46,3,39.732,13.24,9.46,NA,NA,NA,NA,NA,NA,NA,NA,7,356.589,52.77,34.03,NA,NA,NA,0,NA,NA,NA,NA
"15",15,"506_Fm2_a_Satellite","Lek3_2021_506_a","YO|OO","Unpaired","Satellite","Black",NA,"Fm2","a",506,1,"3","3_Lek3_3","3_Lek3",0,0,0,0,2,2,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,39,816,23.5,23.3,18,573.432,30.33,28.39,19,201.768,19.78,18.21,2,40.784,20.39,NA,NA,NA,NA,NA,0,0,0,0,24,0,NA,NA
"16",16,"506_Fm2_m_Marginal","Lek4_2021_506_m","DbLb|OY","Unpaired","Marginal","Brown/white",NA,"Fm2","m",506,1,"3","3_Lek4_3","3_Lek4",0,0,0,0,4,4,1,NA,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA
"17",17,"506_Fm2_m_Marginal","Lek4_2021_506_m","DbLb|RLb","Unpaired","Marginal","White/black",NA,"Fm2","m",506,1,"3","3_Lek4_3","3_Lek4",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,11,0.16,NA,NA
"18",18,"506_Fm2_m_Marginal","Lek4_2021_506_m","YO|OLB","Unpaired","Marginal","black/beige",NA,"Fm2","m",506,1,"3","3_Lek4_3","3_Lek4",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,23,37.64,NA,NA
"19",19,"507_Fm1_a_Satellite","Lek1_2021_507_a","DbLb|DbP","Paired","Satellite","black/beige",NA,"Fm1","a",507,2,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"20",20,"507_Fm1_a_Satellite","Lek1_2021_507_a","DbLb|DbP","Unpaired","Satellite","black/beige",NA,"Fm1","a",507,2,"3","3_Lek1_3","3_Lek1",0,0,0,0,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0,NA,NA
"21",21,"507_Fm1_a_Satellite","Lek1_2021_507_a","GO|LbY","Paired","Satellite","Grey Tiger",NA,"Fm1","a",507,2,"3","3_Lek1_3","3_Lek1",0,0,0,0,2,4,1,1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0,2,22,328,8,24.02,3,186,56.61,4.77,2,144.75,72.38,4.77,NA,NA,NA,NA,1,40.842,40.84,NA,7,614.824,91.55,117.44,NA,NA,NA,0,NA,NA,NA,NA
"22",22,"507_Fm1_a_Satellite","Lek1_2021_507_a","GO|LbY","Unpaired","Satellite","Grey Tiger",NA,"Fm1","a",507,2,"3","3_Lek1_3","3_Lek1",0,0,0,0,3,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,33,1014,21.8566666666667,15.1933333333333,25,874.822,29.2,27,3,63.748,21.25,5.16,5,74.995,15.12,13.42,NA,NA,NA,NA,5,148.123,1,0,25,6.88,NA,NA
"23",23,"507_Fm1_a_Satellite","Lek1_2021_507_a","RG|LbDb","Paired","Satellite","white",NA,"Fm1","a",507,2,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"24",24,"507_Fm1_a_Satellite","Lek1_2021_507_a","RG|LbDb","Unpaired","Satellite","white",NA,"Fm1","a",507,2,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"25",25,"507_Fm1_m_Marginal","Lek2_2021_507_m","DbLb|LbY","Unpaired","Marginal","black/red face",NA,"Fm1","m",507,2,"3","3_Lek2_3","3_Lek2",0,0,0,0,6,6,1,NA,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,17,0,NA,NA
"26",26,"507_Fm1_m_Marginal","Lek2_2021_507_m","GLb|GY","Unpaired","Marginal","brown black",NA,"Fm1","m",507,2,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,5,1602,320.39,333.69,5,1601.947,320.39,333.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA
"27",27,"507_Fm1_m_Marginal","Lek2_2021_507_m","ODb|YG","Unpaired","Marginal","Black/w spots",NA,"Fm1","m",507,2,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5,0,NA,NA
"28",28,"507_Fm2_a_Marginal","Lek4_2021_507_a","DbLb|OY","Unpaired","Marginal","Brown/white",NA,"Fm2","a",507,2,"3","3_Lek4_3","3_Lek4",0,0,0,0,5,5,1,NA,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0.76,NA,NA
"29",29,"507_Fm2_a_Marginal","Lek4_2021_507_a","DbLb|RLb","Unpaired","Marginal","White/black",NA,"Fm2","a",507,2,"3","3_Lek4_3","3_Lek4",0,0,0,0,2,2,1,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2,1.04,NA,NA
"30",30,"507_Fm2_a_Marginal","Lek4_2021_507_a","YO|OLB","Unpaired","Marginal","black/beige",NA,"Fm2","a",507,2,"3","3_Lek4_3","3_Lek4",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,NA,NA,NA,NA,38,1663,35.86,34.05,38,1662.789,35.86,34.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,34,6.84,NA,NA
"31",31,"507_Fm2_m_Satellite","Lek3_2021_507_m","ODb|YDb","Paired","Satellite","Black/gray",NA,"Fm2","m",507,2,"3","3_Lek3_3","3_Lek3",1,3,1,134.749,3,6,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,80.5,3,34,996,32,30.83,5,81,12.68,18.39,4,74.44,18.61,18.39,1,6.748,6.75,NA,NA,NA,NA,NA,3,1145.485,381.83,NA,NA,NA,NA,0,NA,NA,NA,NA
"32",32,"507_Fm2_m_Satellite","Lek3_2021_507_m","ODb|YDb","Unpaired","Satellite","Black/gray",NA,"Fm2","m",507,2,"3","3_Lek3_3","3_Lek3",0,0,0,0,2,2,0,NA,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,NA,NA,NA,NA,22,531,21.105,15.39,16,478.261,34.76,22.12,6,52.741,7.45,8.66,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,13,5,NA,NA
"33",33,"507_Fm2_m_Satellite","Lek3_2021_507_m","XO|XX","Paired","Satellite","black/grey/beige",NA,"Fm2","m",507,2,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,1,23,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"34",34,"507_Fm2_m_Satellite","Lek3_2021_507_m","XO|XX","Unpaired","Satellite","black/grey/beige",NA,"Fm2","m",507,2,"3","3_Lek3_3","3_Lek3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,2,168,84.06,NA,NA,NA,NA,NA,2,168.125,84.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3,0,NA,NA
"35",35,"507_Fm2_m_Satellite","Lek3_2021_507_m","YO|OO","Paired","Satellite","Black",NA,"Fm2","m",507,2,"3","3_Lek3_3","3_Lek3",0,0,0,0,1,2,1,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,2,30,15,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"36",36,"507_Fm2_m_Satellite","Lek3_2021_507_m","YO|OO","Unpaired","Satellite","Black",NA,"Fm2","m",507,2,"3","3_Lek3_3","3_Lek3",0,0,0,0,2,2,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,2,68,34.04,40.72,NA,NA,NA,NA,2,68.078,34.04,40.72,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,1.44,NA,NA
"37",37,"508_Fm1_m_Satellite","Lek1_2021_508_m","DbLb|DbP","Paired","Satellite","black/beige",NA,"Fm1","m",508,3,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"38",38,"508_Fm1_m_Satellite","Lek1_2021_508_m","DbLb|DbP","Unpaired","Satellite","black/beige",NA,"Fm1","m",508,3,"3","3_Lek1_3","3_Lek1",0,0,0,0,4,4,1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,2.2,NA,NA
"39",39,"508_Fm1_m_Satellite","Lek1_2021_508_m","GO|LbY","Paired","Satellite","Grey Tiger",NA,"Fm1","m",508,3,"3","3_Lek1_3","3_Lek1",0,0,0,0,3,6,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,3,0,2,8,72,8,3.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,91.59,14.35,1,NA,NA,NA,0,NA,NA,NA,NA
"40",40,"508_Fm1_m_Satellite","Lek1_2021_508_m","GO|LbY","Unpaired","Satellite","Grey Tiger",NA,"Fm1","m",508,3,"3","3_Lek1_3","3_Lek1",0,0,0,0,3,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,1,38,38,NA,43,1620,46.05,28.5,23,690.43,25.01,23.45,16,656.514,44.91,46.27,4,272.919,68.23,15.78,1,39.329,39.33,NA,0,0,0,0,25,3.09,NA,NA
"41",41,"508_Fm1_m_Satellite","Lek1_2021_508_m","RG|LbDb","Paired","Satellite","white",NA,"Fm1","m",508,3,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"42",42,"508_Fm1_m_Satellite","Lek1_2021_508_m","RG|LbDb","Unpaired","Satellite","white",NA,"Fm1","m",508,3,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA
"43",43,"508_Fm2_m_Marginal","Lek4_2021_508_m","DbLb|OY","Unpaired","Marginal","Brown/white",NA,"Fm2","m",508,3,"3","3_Lek4_3","3_Lek4",0,0,0,0,3,3,1,NA,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,9,1.8,NA,NA
"44",44,"508_Fm2_m_Marginal","Lek4_2021_508_m","DbLb|RLb","Unpaired","Marginal","White/black",NA,"Fm2","m",508,3,"3","3_Lek4_3","3_Lek4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA
"45",45,"508_Fm2_m_Marginal","Lek4_2021_508_m","YO|OLB","Unpaired","Marginal","black/beige",NA,"Fm2","m",508,3,"3","3_Lek4_3","3_Lek4",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA,NA,NA,86,1707,19.85,22.19,86,1706.909,19.85,22.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,33,0,NA,NA
"46",46,"509_Fm1_a_Marginal","Lek1_2021_509_a","DbLb|DbP","Unpaired","Marginal","black/beige",NA,"Fm1","a",509,4,"3","3_Lek1_3","3_Lek1",0,0,0,0,5,5,1,NA,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8,0.679,NA,NA
"47",47,"509_Fm1_a_Marginal","Lek1_2021_509_a","GO|LbY","Unpaired","Marginal","Grey Tiger",NA,"Fm1","a",509,4,"3","3_Lek1_3","3_Lek1",0,0,0,0,5,5,1,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,NA,NA,NA,NA,26,1748,53.6,42.01,26,1747.986,53.6,42.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,15,4.32,NA,NA
"48",48,"509_Fm1_a_Marginal","Lek1_2021_509_a","RG|LbDb","Unpaired","Marginal","white",NA,"Fm1","a",509,4,"3","3_Lek1_3","3_Lek1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA
"49",49,"509_Fm1_m_Satellite","Lek2_2021_509_m","DbLb|LbY","Paired","Satellite","black/red face",NA,"Fm1","m",509,4,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"50",50,"509_Fm1_m_Satellite","Lek2_2021_509_m","DbLb|LbY","Unpaired","Satellite","black/red face",NA,"Fm1","m",509,4,"3","3_Lek2_3","3_Lek2",0,0,0,0,6,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,14,0,NA,NA
"51",51,"509_Fm1_m_Satellite","Lek2_2021_509_m","GLb|GY","Paired","Satellite","brown black",NA,"Fm1","m",509,4,"3","3_Lek2_3","3_Lek2",0,0,0,0,3,6,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,2,0,1,10,738,71,69.58,3,20,6.75,3.03,3,20.247,6.75,3.03,NA,NA,NA,NA,NA,NA,NA,NA,4,1031.107,350.02,27.14,NA,NA,NA,0,NA,NA,NA,NA
"52",52,"509_Fm1_m_Satellite","Lek2_2021_509_m","GLb|GY","Unpaired","Satellite","brown black",NA,"Fm1","m",509,4,"3","3_Lek2_3","3_Lek2",0,0,0,0,2,2,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,6,334,41.945,22.13,NA,NA,NA,NA,4,270.17,51.76,28.84,2,64.269,32.13,15.42,NA,NA,NA,NA,0,0,0,0,4,5.56,NA,NA
"53",53,"509_Fm1_m_Satellite","Lek2_2021_509_m","ODb|YG","Paired","Satellite","Black/w spots",NA,"Fm1","m",509,4,"3","3_Lek2_3","3_Lek2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
